ID,LABEL,OBSTRUCTION
weimar_000071_000019,8 8 8 21 21 17 33 17 17 17 17 21 21 17 21 17 21 26 17 26 26 26 ,0 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 
strasbourg_000001_053976,21 8 17 17 17 21 21 26 26 26 8 17 17 17 17 17 26 17 26 17 26 26 26 26 26 26 26 12 17 21 10 26 33 17 17 17 17 17 17 26 17 17 21 21 21 21 21 21 ,0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
aachen_000014_000019,8 8 8 21 21 21 21 21 21 17 17 12 17 17 13 26 26 21 26 17 21 17 8 8 17 26 26 17 17 17 17 17 33 26 26 17 26 ,0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 1 0 
jena_000021_000019,8 8 17 17 17 17 17 17 17 17 17 17 17 21 17 17 33 21 17 26 17 12 ,0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 
munster_000067_000019,8 21 21 21 17 26 26 26 26 26 8 17 21 17 17 8 17 26 33 17 17 17 21 21 8 26 26 26 17 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
strasbourg_000001_029980,21 13 8 21 17 17 17 17 17 33 17 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 ,0 1 0 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 
munster_000050_000019,8 8 8 26 26 21 26 17 17 17 26 17 21 17 21 17 21 21 17 17 17 17 17 26 17 17 33 ,0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1 
aachen_000023_000019,8 8 17 21 26 26 17 ,0 0 0 0 0 0 1 
jena_000016_000019,21 21 8 12 21 26 26 17 21 21 26 13 12 12 8 26 21 21 21 21 13 12 17 26 17 ,0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 1 
tubingen_000003_000019,21 21 21 21 21 26 12 21 8 21 21 17 21 17 26 26 21 21 26 8 12 21 17 21 21 17 21 17 21 21 13 17 17 12 13 26 33 ,0 0 0 0 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 
weimar_000046_000019,21 21 26 17 17 17 17 8 21 17 12 17 13 21 17 17 17 17 21 21 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 ,0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
lindau_000013_000019,21 21 8 13 8 8 13 18 17 17 17 17 17 17 17 26 ,0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 
aachen_000100_000019,8 21 21 8 21 26 26 26 26 17 26 26 17 ,0 0 0 0 1 0 0 0 0 0 0 0 1 
strasbourg_000001_010640,8 21 21 17 26 17 26 8 21 17 13 33 17 17 33 13 8 17 17 21 17 26 26 26 26 26 26 26 17 26 26 26 17 ,0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 
tubingen_000120_000019,21 8 21 21 26 8 21 17 26 26 21 21 21 21 21 17 21 17 17 17 17 26 21 17 26 26 26 17 26 21 17 17 26 17 17 17 17 8 17 26 17 ,0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 
dusseldorf_000040_000019,8 8 21 21 21 21 17 12 8 17 17 17 17 17 17 17 33 17 17 17 17 18 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 18 17 17 17 17 18 18 21 17 17 17 17 17 21 17 33 18 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 ,0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
hanover_000000_049465,8 8 21 21 17 17 26 26 17 17 17 17 26 17 33 26 33 17 17 17 17 17 17 17 26 17 26 26 26 26 26 8 ,0 0 0 1 0 1 0 0 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
strasbourg_000001_017675,17 8 8 21 17 13 13 17 21 13 12 17 17 33 21 ,0 0 0 1 0 1 1 1 0 1 1 1 1 1 0 
tubingen_000117_000019,8 21 17 17 17 17 17 17 21 26 17 17 17 17 17 17 17 13 8 17 33 ,0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 
dusseldorf_000077_000019,8 8 21 26 26 26 26 17 17 21 26 26 26 26 26 26 26 26 21 21 17 17 17 26 26 ,0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
jena_000102_000019,8 8 21 21 17 21 21 17 17 12 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 
strasbourg_000000_014066,21 8 8 26 17 17 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 ,1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 
lindau_000024_000019,21 8 26 33 17 21 21 21 33 17 26 17 17 17 12 17 21 26 17 17 ,0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 
aachen_000137_000019,8 21 12 21 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 8 17 26 26 26 26 26 26 26 26 26 26 17 33 12 12 21 13 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 
strasbourg_000000_029481,8 8 8 8 21 26 17 21 17 33 17 12 17 12 26 33 17 ,0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 
bremen_000281_000019,8 21 21 13 26 8 21 21 21 17 13 26 26 26 26 21 21 21 26 21 21 21 17 8 17 21 17 21 21 33 17 13 13 ,0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 1 1 1 0 1 1 1 1 0 
munster_000144_000019,8 26 17 17 17 17 17 26 17 17 17 8 33 17 17 33 33 33 33 33 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 
munster_000005_000019,8 8 26 26 21 12 21 21 17 8 17 17 17 21 21 21 21 17 17 17 17 21 17 21 13 17 21 21 17 33 33 12 13 13 13 13 13 13 12 12 13 13 13 13 13 13 13 ,0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 
aachen_000076_000019,8 8 8 26 26 21 21 26 17 17 17 26 26 26 26 26 26 26 21 26 21 26 21 26 21 26 26 17 21 17 21 ,0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 
jena_000043_000019,8 21 17 17 17 17 26 17 26 26 21 17 17 17 17 17 13 17 17 17 8 17 17 17 21 18 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 
weimar_000013_000019,8 21 8 13 17 33 33 33 17 17 17 33 17 33 33 33 33 ,0 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 
dusseldorf_000136_000019,8 21 21 17 17 21 17 17 17 26 26 26 26 26 26 26 33 18 17 17 17 17 17 17 13 21 21 17 17 17 17 17 17 17 17 21 21 12 17 17 13 17 21 12 17 17 17 17 17 26 26 26 21 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1 
tubingen_000056_000019,8 8 8 21 17 17 17 17 17 17 8 26 26 17 26 26 26 33 33 33 ,0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 
bochum_000000_016758,8 8 21 17 17 17 26 17 17 17 21 26 26 26 26 26 8 33 17 17 26 17 26 26 17 26 17 17 17 17 17 17 17 17 26 18 ,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
hamburg_000000_069096,21 13 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 17 26 26 21 8 26 26 17 17 26 21 17 26 17 8 12 21 17 26 26 26 26 26 26 26 17 17 26 17 26 26 26 17 17 26 26 26 33 17 17 17 17 17 17 17 17 17 17 8 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 
strasbourg_000000_035255,8 8 17 17 17 33 33 26 26 33 33 17 33 33 33 ,0 0 0 0 1 1 0 0 0 1 1 0 1 1 1 
dusseldorf_000101_000019,8 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 ,0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
strasbourg_000000_022067,8 26 17 17 8 17 17 17 21 21 17 17 26 10 26 17 17 17 17 13 21 17 17 8 21 17 17 17 13 12 17 17 ,0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 
tubingen_000061_000019,21 21 8 21 21 21 17 21 17 17 17 17 21 21 13 12 26 17 26 26 26 21 13 21 26 26 21 26 21 17 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
aachen_000041_000019,8 8 17 21 17 8 8 17 17 21 17 17 17 26 26 21 8 26 26 17 26 26 33 26 17 17 17 21 17 21 26 17 17 13 17 17 17 17 17 21 17 33 ,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 
monchengladbach_000000_035364,8 8 21 17 17 21 17 17 17 26 17 26 17 26 26 26 21 21 26 21 26 21 26 17 17 17 17 13 17 17 26 17 ,0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 0 0 1 
jena_000074_000019,8 8 8 21 21 17 17 21 26 26 17 26 26 26 26 17 21 33 ,0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 
munster_000032_000019,21 17 21 8 17 8 17 17 17 17 17 17 8 17 17 26 26 26 21 17 17 26 17 17 17 8 21 17 26 26 26 26 26 33 33 33 33 21 ,0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 
krefeld_000000_013766,21 21 8 8 17 17 17 17 17 17 26 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
hanover_000000_017041,21 21 8 12 21 26 17 17 26 17 17 17 17 17 26 26 17 17 26 17 17 17 17 17 26 33 26 26 17 17 26 26 17 17 17 17 17 17 17 17 26 17 26 17 17 26 21 17 26 26 17 26 17 21 17 21 26 17 17 17 26 17 21 26 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
weimar_000107_000019,8 8 8 21 21 21 21 17 17 17 17 17 17 17 17 17 17 26 26 17 17 17 26 17 26 26 17 17 17 17 17 17 17 17 33 33 17 ,0 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 
tubingen_000142_000019,8 8 21 21 21 17 17 17 17 21 17 21 17 17 21 21 17 21 12 17 17 17 17 21 ,0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 1 1 1 
dusseldorf_000022_000019,8 21 21 21 17 17 17 21 17 17 17 8 17 17 17 17 17 17 17 17 17 18 17 17 21 26 26 26 26 26 26 26 17 17 17 26 26 13 17 17 17 17 17 17 21 17 17 17 17 17 8 21 21 21 21 26 26 ,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 
hamburg_000000_022524,8 17 17 21 8 17 17 26 26 26 26 26 26 26 26 26 26 17 26 26 17 17 26 17 17 17 13 17 17 17 17 17 17 21 17 26 17 33 17 17 33 33 21 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 1 1 1 0 0 
aachen_000162_000019,8 8 8 21 26 21 21 17 17 18 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 18 17 18 18 ,0 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 1 1 1 
munster_000111_000019,8 21 21 8 17 12 21 21 17 21 33 26 26 26 26 26 17 26 26 17 17 26 26 26 17 26 17 17 21 26 21 17 17 17 17 17 26 17 17 26 17 26 8 33 33 21 21 17 17 33 33 33 17 ,0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 
strasbourg_000001_011990,21 8 17 17 8 13 8 12 12 17 21 33 26 17 17 21 26 17 17 17 17 17 17 17 17 17 26 17 26 26 12 12 12 12 17 33 12 12 17 17 17 26 26 17 17 17 17 17 17 21 26 26 17 12 17 17 12 33 17 17 33 26 17 17 13 26 ,0 0 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 
hanover_000000_002458,8 8 8 8 8 17 26 17 21 26 21 26 26 21 21 21 17 33 17 17 17 8 33 17 17 17 17 17 17 26 26 26 21 12 17 26 26 26 26 21 17 17 33 21 17 12 26 26 26 26 26 26 33 33 ,0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 
munster_000126_000019,21 8 21 17 26 17 21 21 17 17 17 26 26 8 17 21 13 21 17 17 17 17 26 26 26 26 17 21 26 21 21 12 21 12 21 12 12 13 17 17 21 12 33 33 13 13 13 13 ,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 
stuttgart_000068_000019,21 8 13 17 17 8 17 17 26 21 17 18 17 17 17 17 17 17 17 26 17 26 26 26 21 17 17 17 12 17 17 ,1 0 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 1 1 1 
aachen_000155_000019,12 17 21 8 8 17 17 17 13 26 21 21 17 17 12 17 17 17 17 17 17 17 17 17 17 21 8 12 17 21 17 17 17 17 17 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 ,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 0 1 
strasbourg_000000_025907,26 8 8 21 13 8 13 12 26 26 26 17 17 17 17 17 17 17 26 26 26 17 17 21 ,0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 
weimar_000130_000019,21 21 26 26 21 21 21 8 17 21 21 21 13 17 21 21 21 26 17 17 17 21 26 8 26 26 26 17 13 12 21 17 26 21 ,0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
frankfurt_000001_065850,8 8 17 26 17 17 21 17 17 17 17 26 26 26 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 
strasbourg_000000_006106,8 8 8 21 21 13 26 26 17 17 17 17 17 17 33 17 17 17 17 17 18 26 21 21 ,0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 1 0 0 0 
dusseldorf_000015_000019,21 21 8 26 21 17 26 21 26 8 21 17 17 33 18 21 17 17 26 26 21 17 26 26 26 17 21 17 17 21 17 26 ,0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 
cologne_000111_000019,17 21 26 26 8 26 17 21 17 26 26 21 8 8 17 21 17 21 21 17 17 26 26 17 17 17 17 17 26 17 26 26 26 17 17 17 17 17 17 17 17 17 26 17 17 ,1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 1 0 0 0 
hanover_000000_028460,8 17 17 26 26 26 26 17 17 26 21 26 17 17 8 8 ,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
hanover_000000_054965,17 17 17 17 17 17 8 21 21 17 12 13 8 21 21 17 17 17 17 17 17 17 17 17 17 21 17 17 17 13 13 13 13 17 8 26 26 26 21 26 17 26 17 17 21 21 ,0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 
zurich_000014_000019,8 8 17 17 21 17 21 8 17 17 17 17 17 26 26 17 17 17 8 26 17 33 33 ,0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 1 
hamburg_000000_048138,8 8 21 17 21 21 21 21 21 21 21 21 26 26 26 21 21 17 26 26 21 21 17 17 17 17 17 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 
stuttgart_000097_000019,21 8 8 13 17 17 26 26 26 26 26 26 21 17 26 26 17 17 26 21 21 ,0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
hanover_000000_056800,8 13 8 21 26 17 17 26 26 17 26 26 26 26 17 26 17 17 33 33 33 33 17 17 17 17 17 17 17 17 17 17 17 17 26 17 17 26 17 26 13 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
monchengladbach_000000_027628,8 21 17 17 17 26 17 17 17 21 8 21 21 21 13 17 17 17 26 33 8 26 33 21 26 21 17 17 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 
bremen_000061_000019,8 8 17 26 21 17 17 17 17 26 26 26 26 26 26 26 26 17 8 26 17 17 21 26 21 17 21 26 26 21 17 26 26 21 17 17 17 26 21 17 ,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
bremen_000056_000019,8 8 13 17 17 21 17 33 33 21 33 26 26 17 17 17 21 33 ,0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 
frankfurt_000001_060135,8 21 26 26 26 17 21 21 17 17 17 17 17 17 8 21 13 21 8 13 13 17 26 26 21 17 17 17 17 17 ,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 
erfurt_000102_000019,21 8 8 8 26 17 26 17 8 17 17 17 17 21 17 21 21 21 21 17 17 17 17 17 17 17 17 33 17 33 17 33 ,1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 
zurich_000023_000019,8 8 12 21 26 26 26 26 17 17 26 26 17 17 17 17 17 17 17 17 17 17 26 17 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 17 17 26 17 17 17 17 8 17 33 33 17 33 ,0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 
cologne_000126_000019,21 8 17 17 17 17 17 26 26 8 21 21 17 21 17 17 26 21 17 17 17 17 26 17 26 26 26 17 26 17 ,0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 
bremen_000175_000019,8 8 17 26 17 17 17 26 26 26 26 26 26 26 26 26 26 8 21 17 17 17 17 17 26 26 26 17 17 17 17 17 26 8 21 26 26 26 17 26 17 17 17 33 33 33 33 18 33 17 21 26 17 33 17 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 
krefeld_000000_000108,8 12 26 21 21 21 21 26 21 21 33 21 26 8 21 26 21 21 21 21 26 17 26 26 26 26 17 ,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
krefeld_000000_018747,8 8 8 21 21 21 17 17 21 17 17 17 17 17 17 17 17 17 21 17 17 21 21 26 26 17 17 17 17 17 17 17 17 17 17 17 21 17 17 17 17 21 ,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 
stuttgart_000183_000019,8 8 21 17 17 21 17 26 21 21 21 26 26 26 17 17 18 17 26 26 17 17 21 17 17 21 26 21 17 26 17 17 17 17 17 17 17 17 21 21 21 26 17 26 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 
frankfurt_000001_055603,8 8 12 17 26 26 17 26 33 17 26 26 17 21 21 17 17 17 17 17 17 17 17 26 17 17 21 17 17 17 17 17 33 17 ,0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 1 0 1 1 1 1 1 
zurich_000100_000019,21 26 26 21 26 17 8 21 17 12 21 8 21 17 26 26 26 26 26 26 21 17 17 26 26 26 26 26 26 26 17 17 17 21 26 8 17 17 17 17 21 17 26 26 17 17 26 33 ,0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 0 1 1 0 1 
erfurt_000021_000019,8 21 17 21 26 21 17 21 21 21 21 17 17 21 17 21 17 17 17 17 21 17 21 17 17 17 17 17 26 26 26 ,0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
bremen_000308_000019,8 8 21 17 10 21 17 17 17 17 17 26 26 26 21 26 17 17 17 17 17 17 17 17 17 26 26 17 17 17 17 17 26 17 17 13 26 26 17 17 17 17 33 17 26 ,0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
strasbourg_000001_034494,21 21 21 8 21 13 21 26 17 33 17 17 26 26 26 26 26 8 33 33 17 8 17 17 17 17 17 17 17 17 17 13 12 12 ,0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 0 0 1 1 
monchengladbach_000000_013228,8 21 8 17 17 17 17 17 8 17 17 8 17 21 26 21 17 17 17 17 17 21 17 18 21 17 17 17 17 21 17 17 17 17 26 8 26 8 ,0 1 0 0 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
cologne_000005_000019,8 17 17 21 21 17 26 17 26 21 12 26 26 26 26 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
hamburg_000000_065055,8 8 26 21 21 13 21 21 17 8 17 26 26 26 26 17 26 33 13 17 17 17 17 17 26 26 26 17 26 8 17 17 13 26 26 17 17 13 17 26 26 26 17 17 17 13 33 13 13 17 ,0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0 
cologne_000032_000019,8 8 8 17 17 17 17 17 33 17 17 17 33 17 26 17 17 17 17 21 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 33 ,0 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 
hanover_000000_040051,8 21 21 26 17 17 12 17 26 26 26 17 26 17 17 17 33 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 
aachen_000089_000019,17 8 8 17 21 21 26 17 26 17 17 17 26 26 17 17 17 17 17 17 17 33 21 17 33 33 33 33 33 33 33 33 33 33 33 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 
bremen_000142_000019,17 17 17 17 8 26 26 13 21 26 26 26 26 26 26 26 26 8 17 12 17 13 21 12 17 14 14 ,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 
bochum_000000_022210,10 8 8 8 26 8 26 26 26 17 26 17 17 17 17 17 17 26 26 26 26 26 13 13 17 21 17 17 26 26 17 17 17 17 17 21 17 17 17 21 17 21 17 ,1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 
