ID,LABEL
stuttgart_000183_000019,7 8 8 21 17 17 21 17 26 21 21 21 26 26 26 17 17 18 17 26 26 17 17 21 17 17 21 26 21 17 26 17 17 17 17 17 17 17 17 21 21 21 26 17 26 17 17 
frankfurt_000001_055603,7 8 8 12 17 26 26 17 26 33 17 26 26 17 21 21 17 17 17 17 17 17 17 17 26 17 17 21 17 17 17 17 17 33 17 
zurich_000100_000019,7 21 26 26 21 26 17 8 21 17 12 21 8 21 17 26 26 26 26 26 26 21 17 17 26 26 26 26 26 26 26 17 17 17 21 26 8 17 17 17 17 21 17 26 26 17 17 26 33 
erfurt_000021_000019,7 8 21 17 21 26 21 17 21 21 21 21 17 17 21 17 21 17 17 17 17 21 17 21 17 17 17 17 17 26 26 26 
bremen_000308_000019,7 8 8 21 17 10 21 17 17 17 17 17 26 26 26 21 26 17 17 17 17 17 17 17 17 17 26 26 17 17 17 17 17 26 17 17 13 26 26 17 17 17 17 33 17 26 
strasbourg_000001_034494,7 21 21 21 8 21 13 21 26 17 33 17 17 26 26 26 26 26 8 33 33 17 8 17 17 17 17 17 17 17 17 17 13 12 12 
monchengladbach_000000_013228,7 8 21 8 17 17 17 17 17 8 17 17 8 17 21 26 21 17 17 17 17 17 21 17 18 21 17 17 17 17 21 17 17 17 17 26 8 26 8 
cologne_000005_000019,7 8 17 17 21 21 17 26 17 26 21 12 26 26 26 26 
hamburg_000000_065055,7 8 8 26 21 21 13 21 21 17 8 17 26 26 26 26 17 26 33 13 17 17 17 17 17 26 26 26 17 26 8 17 17 13 26 26 17 17 13 17 26 26 26 17 17 17 13 33 13 13 17 
cologne_000032_000019,7 8 8 8 17 17 17 17 17 33 17 17 17 33 17 26 17 17 17 17 21 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 33 
hanover_000000_040051,7 8 21 21 26 17 17 12 17 26 26 26 17 26 17 17 17 33 17 17 17 17 17 17 17 
aachen_000089_000019,17 7 8 8 17 21 21 26 17 26 17 17 17 26 26 17 17 17 17 17 17 17 33 21 17 33 33 33 33 33 33 33 33 33 33 33 17 17 17 
bremen_000142_000019,7 17 17 17 17 8 26 26 13 21 26 26 26 26 26 26 26 26 8 17 12 17 13 21 12 17 14 14 
bochum_000000_022210,7 10 8 8 8 26 8 26 26 26 17 26 17 17 17 17 17 17 26 26 26 26 26 13 13 17 21 17 17 26 26 17 17 17 17 17 21 17 17 17 21 17 21 17 
bremen_000003_000019,7 21 17 17 17 17 17 21 17 17 17 17 17 17 17 17 8 21 33 26 26 26 26 8 26 8 17 17 17 12 
krefeld_000000_023510,7 21 8 17 17 26 26 17 17 17 26 26 17 17 17 21 12 8 17 13 13 17 26 
bochum_000000_008162,7 8 8 21 21 21 21 21 21 21 17 17 17 17 17 17 26 26 17 26 26 17 17 17 17 17 17 17 17 21 13 26 17 26 17 17 26 17 26 17 13 17 
dusseldorf_000088_000019,7 8 17 26 
darmstadt_000069_000019,7 8 8 33 17 33 33 17 33 33 21 33 26 26 17 17 21 17 17 17 17 17 17 21 21 33 
zurich_000076_000019,7 8 21 12 21 13 21 17 17 17 8 26 8 17 17 17 17 17 17 17 26 17 26 26 26 26 26 26 17 26 26 8 
cologne_000144_000019,21 21 17 7 8 26 17 17 21 26 17 21 17 26 21 26 26 26 26 26 26 33 26 26 17 21 21 26 26 26 26 21 26 26 26 26 26 26 21 
bremen_000249_000019,21 7 21 26 26 21 8 26 26 26 26 26 26 21 26 17 21 12 26 26 26 26 26 8 26 21 17 26 26 26 33 26 26 17 26 26 26 26 26 26 21 8 12 26 17 21 21 21 21 21 26 
zurich_000041_000019,7 8 17 21 21 17 8 17 17 17 17 17 17 17 17 17 17 26 26 26 26 
strasbourg_000000_026611,7 8 8 26 17 17 8 18 17 17 21 33 17 
strasbourg_000000_028628,7 8 26 21 17 13 8 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 
strasbourg_000000_007813,7 8 21 21 17 17 8 26 26 17 21 17 17 8 17 21 17 17 17 13 17 17 21 21 17 13 17 17 17 17 
hanover_000000_039021,21 26 26 12 17 17 17 17 17 8 17 17 17 17 17 7 10 8 8 8 26 21 17 17 17 17 12 8 17 17 8 33 17 17 26 33 26 26 26 8 33 17 17 26 17 17 26 17 17 26 17 26 17 26 26 17 17 17 
bremen_000034_000019,7 7 8 8 21 33 8 17 17 17 17 17 17 17 21 17 17 26 26 26 17 17 21 17 12 21 26 26 26 26 17 
cologne_000067_000019,21 17 17 17 26 17 17 17 7 26 26 26 8 17 17 26 17 26 17 17 21 8 17 26 17 17 26 26 26 26 17 17 17 26 26 26 26 21 17 17 17 26 21 26 17 17 
frankfurt_000001_012038,7 8 21 21 8 17 17 17 33 17 17 17 17 17 17 33 26 17 17 26 17 33 33 17 17 17 17 17 12 21 17 17 17 17 17 33 17 17 17 
erfurt_000043_000019,7 26 26 26 26 26 26 26 17 17 26 17 26 26 26 8 26 17 26 26 17 26 
strasbourg_000000_009619,7 8 8 21 13 17 17 17 17 21 17 17 17 21 17 8 17 17 26 26 26 26 26 26 26 26 26 26 26 17 17 21 26 
bremen_000117_000019,7 8 21 21 26 26 26 17 17 17 17 17 17 17 26 26 26 17 17 26 26 26 26 26 26 26 26 
monchengladbach_000001_002229,7 8 8 12 21 21 13 17 17 17 17 17 17 17 17 17 26 26 26 26 21 21 21 17 17 13 21 17 21 17 17 12 17 26 26 17 17 17 8 17 17 
ulm_000008_000019,8 7 26 17 17 26 17 17 17 17 26 17 17 21 17 21 17 17 17 17 17 17 17 17 12 17 17 17 17 17 17 21 17 26 21 17 21 33 17 17 26 26 26 26 
bremen_000120_000019,7 8 21 17 26 8 17 33 26 26 26 26 33 17 17 17 17 8 
strasbourg_000001_018432,8 7 7 8 8 17 21 26 26 26 8 17 26 26 26 26 26 26 26 26 26 8 26 21 17 8 17 21 21 26 17 26 26 21 17 17 17 17 26 17 17 26 26 33 17 17 
strasbourg_000000_006264,7 21 8 17 7 8 13 21 13 17 33 33 17 21 
frankfurt_000001_029086,7 8 21 17 17 8 17 17 21 26 26 17 26 26 8 8 26 26 26 26 12 26 17 17 17 26 17 21 21 17 21 26 17 17 12 21 21 17 21 21 17 17 17 17 
erfurt_000074_000019,7 8 8 8 21 17 17 17 26 17 17 26 17 
munster_000098_000019,7 8 21 26 21 26 17 17 17 17 26 26 26 26 33 26 26 26 26 26 26 21 17 17 21 26 26 8 26 26 8 26 26 26 21 17 17 33 26 26 26 33 
krefeld_000000_032390,7 21 21 26 26 13 21 8 17 17 17 17 17 21 17 17 17 26 26 8 13 17 26 17 17 17 
cologne_000050_000019,7 26 8 21 26 26 26 26 26 21 26 26 26 26 26 26 21 21 17 26 26 17 21 33 21 21 17 17 26 33 26 26 26 26 26 33 33 33 17 
ulm_000019_000019,21 7 8 18 17 17 17 17 17 17 17 18 17 17 26 26 26 26 17 17 17 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 8 17 8 17 17 17 17 17 17 18 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 
bremen_000131_000019,7 21 26 26 26 26 17 8 8 17 17 26 17 21 18 26 21 13 21 17 17 17 17 17 17 17 26 21 
munster_000089_000019,7 8 8 21 21 26 17 17 26 17 21 26 21 21 8 21 17 26 26 26 26 26 26 26 33 17 26 26 26 17 17 17 21 21 17 33 17 17 26 26 26 26 26 17 21 33 33 33 33 
cologne_000041_000019,7 21 8 21 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 8 26 26 26 26 26 26 26 12 21 17 26 26 17 26 17 17 26 26 33 
frankfurt_000001_049770,7 8 21 8 8 8 17 17 21 17 17 17 26 17 17 12 8 33 17 33 21 17 26 26 26 26 26 26 17 17 17 17 33 17 17 17 17 17 17 17 17 17 17 26 17 17 17 
hanover_000000_019456,7 33 21 26 26 26 26 26 26 26 26 26 17 26 26 26 17 26 26 17 17 26 26 26 26 8 26 17 26 26 26 17 17 17 17 17 17 21 26 26 26 26 26 17 17 
erfurt_000065_000019,7 8 8 8 21 21 26 17 17 17 17 17 33 17 17 17 17 17 
hamburg_000000_039264,7 8 21 17 26 26 17 17 17 17 21 17 17 17 21 17 17 17 17 17 17 17 17 17 17 17 26 33 33 17 17 26 17 17 17 17 17 17 8 8 17 33 33 33 17 17 26 17 
erfurt_000052_000019,7 8 21 17 17 17 26 26 17 21 17 26 21 17 26 17 17 21 17 26 26 17 17 26 17 17 26 26 26 17 17 26 17 26 26 21 17 17 33 33 33 33 
monchengladbach_000000_005138,7 8 8 21 17 26 17 17 17 17 26 26 26 26 17 26 17 26 26 17 17 17 
strasbourg_000000_024945,21 7 21 8 8 21 13 21 21 17 21 21 26 26 26 26 26 17 17 17 17 17 17 17 13 17 26 26 26 26 21 26 26 17 17 17 17 17 26 26 26 26 26 33 33 
cologne_000076_000019,21 7 21 26 26 26 26 26 26 26 26 21 26 26 17 17 26 26 17 17 21 8 17 17 17 17 17 17 13 8 21 17 26 17 17 17 17 17 17 17 17 17 17 17 26 33 
krefeld_000000_004608,7 26 17 17 8 8 17 17 17 26 17 17 26 26 17 26 26 26 17 17 17 17 17 17 
bremen_000106_000019,7 8 21 21 26 21 26 33 17 17 17 17 17 26 17 17 17 17 26 26 26 21 17 26 17 26 26 
zurich_000050_000019,7 21 21 12 17 12 17 17 21 8 8 12 17 17 17 17 26 26 21 21 
bremen_000258_000019,7 8 21 17 21 26 26 17 21 26 17 26 26 21 17 26 17 17 17 17 17 17 17 26 26 33 26 8 17 17 26 17 8 17 26 17 21 33 26 26 
frankfurt_000001_062250,7 21 8 8 17 17 12 13 17 17 17 17 17 13 17 17 17 17 17 17 17 26 26 26 26 26 17 17 17 17 26 26 26 17 26 17 17 21 17 17 17 17 26 26 26 26 13 26 17 17 26 17 17 17 17 17 8 17 17 17 17 17 17 17 
bremen_000025_000019,7 8 8 21 17 17 17 17 17 17 17 17 26 
krefeld_000000_020033,7 21 21 21 8 21 21 26 17 17 33 33 17 17 17 17 17 17 17 17 21 17 17 26 17 17 26 26 26 17 17 26 33 26 26 
dusseldorf_000099_000019,7 17 21 17 26 26 26 26 17 17 17 17 26 13 8 8 17 17 17 17 17 26 17 17 17 17 17 17 17 26 26 26 26 26 
darmstadt_000078_000019,7 21 26 26 26 8 21 26 21 17 17 21 26 26 26 26 26 26 21 26 26 26 26 26 26 26 21 26 26 26 26 33 26 26 26 26 26 26 
bremen_000012_000019,7 8 8 8 8 8 33 17 17 33 17 17 17 26 17 17 17 17 21 17 33 17 17 17 17 17 33 17 17 33 17 17 17 17 17 
zurich_000067_000019,7 17 17 17 26 26 26 26 26 26 26 26 26 26 26 17 26 26 26 26 26 8 26 26 
strasbourg_000001_013767,21 7 26 13 12 12 8 17 17 26 26 17 26 26 17 17 13 17 17 17 17 17 12 12 21 8 17 17 
aachen_000098_000019,7 8 8 8 17 33 33 17 26 17 21 17 17 17 17 17 17 17 17 17 17 17 
erfurt_000007_000019,7 8 21 26 17 17 21 26 17 21 21 26 13 12 26 17 17 8 17 17 21 17 17 17 17 21 8 17 17 21 12 26 21 26 26 17 21 26 17 17 21 21 12 17 17 17 13 26 17 26 21 17 17 17 26 
strasbourg_000001_047336,7 8 21 26 21 17 17 17 17 21 17 17 17 17 17 17 8 17 17 17 17 17 21 17 17 17 17 17 17 8 26 17 17 17 33 12 17 17 17 21 13 26 26 26 26 8 17 26 26 26 8 
monchengladbach_000000_006169,7 8 8 8 26 21 26 33 17 26 26 17 17 26 26 26 26 26 17 17 21 33 17 
cologne_000023_000019,7 8 21 17 17 17 17 17 26 17 17 17 21 17 17 17 8 17 17 26 17 17 26 26 8 17 17 17 17 17 13 17 17 17 17 17 17 17 8 17 17 17 26 26 
bremen_000153_000019,7 8 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 17 17 17 17 21 17 17 17 17 17 26 26 26 8 17 21 17 26 26 17 17 17 17 33 17 26 17 
hanover_000000_008017,7 8 8 17 17 21 26 26 26 26 26 17 17 17 17 17 17 26 33 17 21 17 17 21 17 17 17 26 26 26 26 17 
hamburg_000000_003488,7 8 21 21 21 21 26 21 21 12 13 33 17 17 17 17 17 17 17 17 26 26 26 26 26 17 17 17 26 26 26 26 26 26 17 26 26 26 33 33 17 26 17 17 17 17 17 17 
bremen_000164_000019,7 8 21 21 17 26 17 26 13 26 26 26 26 12 13 13 17 21 
hamburg_000000_062710,7 8 8 8 21 26 17 21 21 21 21 21 21 17 26 26 21 26 26 17 21 21 21 21 17 21 17 33 33 17 17 17 33 33 21 33 33 26 26 17 26 26 21 17 21 21 21 26 26 26 21 21 17 17 26 26 26 17 21 17 17 33 33 21 17 33 26 26 
cologne_000014_000019,21 21 21 21 7 8 26 17 17 17 17 17 17 17 17 17 17 17 17 13 17 26 17 17 17 17 17 13 17 17 12 17 26 26 17 17 17 26 26 17 
stuttgart_000192_000019,7 8 8 21 17 17 17 17 17 17 21 17 26 17 21 21 26 26 17 26 21 17 21 21 21 17 17 17 17 17 17 17 17 13 17 17 21 17 21 17 21 17 17 26 26 17 17 21 26 17 17 17 17 17 21 17 17 17 17 17 26 26 26 17 21 26 17 17 17 17 17 
zurich_000111_000019,7 8 8 21 21 17 17 17 21 17 17 21 17 33 17 21 21 17 17 21 26 26 26 26 26 26 21 26 26 12 26 26 26 17 17 
erfurt_000030_000019,21 26 17 17 21 26 26 26 26 21 21 17 8 17 26 7 8 17 26 26 8 21 21 21 21 
frankfurt_000001_002759,7 8 8 8 17 17 17 17 17 21 17 21 17 17 17 17 17 21 26 26 17 21 33 33 17 26 13 17 33 17 17 33 21 26 
hamburg_000000_036427,7 17 17 8 21 26 8 17 17 17 17 17 17 17 33 17 17 17 
krefeld_000000_017489,7 8 21 13 17 18 21 21 21 21 21 21 13 12 17 17 17 17 17 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 8 17 12 17 21 21 17 26 17 17 17 17 21 17 21 17 17 17 17 21 21 21 17 17 17 21 
bremen_000047_000019,7 8 17 26 17 26 17 26 26 26 8 17 17 17 17 26 17 17 17 26 26 17 21 26 
cologne_000137_000019,21 8 8 8 21 21 21 21 12 8 7 26 17 17 12 26 26 26 26 26 26 26 21 17 17 17 17 17 17 17 26 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 33 
zurich_000032_000019,7 17 8 12 21 17 13 17 21 21 21 17 21 17 21 17 17 26 13 26 17 17 17 17 26 17 26 26 17 17 17 17 8 17 26 26 17 26 26 26 26 26 21 17 17 33 17 17 
strasbourg_000001_033448,7 8 26 21 17 8 17 17 26 26 26 26 26 26 17 26 17 17 17 8 8 33 17 17 8 10 17 17 17 17 17 17 17 17 17 17 8 17 26 17 33 17 17 17 
stuttgart_000086_000019,21 17 17 26 26 26 7 8 8 8 17 17 17 17 17 17 17 17 17 17 8 26 
cologne_000100_000019,21 7 17 21 17 17 17 26 21 17 13 13 13 21 21 8 17 17 26 26 17 17 17 17 17 17 17 17 17 8 26 26 26 26 8 17 
bremen_000070_000019,7 8 8 26 21 17 17 21 8 26 17 26 26 13 26 17 26 17 26 26 21 17 26 17 17 26 26 17 
lindau_000057_000019,7 21 21 26 26 26 26 26 17 21 21 13 8 26 26 26 21 21 21 8 26 21 12 17 17 26 26 17 17 
bochum_000000_022414,7 10 8 8 8 8 26 26 26 17 17 17 26 26 26 26 13 17 17 17 17 17 21 13 17 17 17 17 26 17 17 17 17 17 26 17 17 26 17 17 17 
stuttgart_000079_000019,7 8 17 21 8 17 17 17 26 26 26 17 17 17 21 17 26 26 26 26 26 26 26 26 17 26 26 26 26 26 
aachen_000144_000019,7 8 8 21 26 26 17 21 17 17 21 12 33 33 13 17 17 21 17 33 17 13 33 12 21 21 17 17 21 17 12 21 21 12 21 17 17 21 17 17 17 17 17 17 17 17 17 26 17 26 26 21 26 21 26 
munster_000137_000019,7 8 21 21 21 12 21 8 12 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 21 17 17 12 17 17 21 17 
strasbourg_000001_061285,7 8 8 13 17 17 17 21 13 17 17 17 21 17 33 17 21 26 17 17 
hamburg_000000_073999,7 21 17 8 21 26 26 26 26 26 26 26 26 26 17 17 
frankfurt_000000_001016,7 8 8 21 17 21 26 26 17 17 17 26 26 33 17 17 26 
frankfurt_000001_078803,7 17 21 21 13 12 26 17 12 17 17 26 17 17 12 13 12 26 17 21 17 17 17 17 12 8 13 13 8 17 17 13 17 17 17 12 12 21 12 13 8 17 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 17 21 17 12 26 17 
bochum_000000_024717,7 8 21 8 21 17 17 17 17 26 17 17 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 17 17 17 17 18 21 26 
hamburg_000000_027304,7 21 8 8 17 26 26 26 17 17 33 21 26 8 26 26 26 17 26 26 26 17 21 26 17 17 33 21 21 21 
hanover_000000_012675,7 12 8 26 21 21 17 26 26 17 17 17 33 21 17 17 17 26 26 17 17 17 33 26 17 26 
hanover_000000_040133,7 21 8 33 8 21 21 21 12 21 17 12 17 17 17 33 17 17 33 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 12 17 17 
weimar_000121_000019,7 21 21 21 13 26 26 26 26 21 17 26 26 8 17 8 26 21 17 17 17 26 26 26 17 17 21 21 12 26 26 26 33 33 26 
dusseldorf_000004_000019,7 8 8 17 8 17 17 17 17 17 17 17 33 17 17 26 26 26 26 26 26 26 26 17 21 17 17 17 17 17 26 26 21 26 26 26 
weimar_000116_000019,7 8 13 8 21 26 26 26 26 17 13 17 26 17 
dusseldorf_000033_000019,7 8 21 17 21 17 17 17 17 8 18 17 17 21 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 17 26 26 26 26 
munster_000100_000019,7 17 8 21 8 21 26 21 21 12 26 
strasbourg_000001_053579,10 8 33 21 17 17 21 17 33 17 33 7 8 8 17 
frankfurt_000001_018113,7 8 21 21 26 17 17 26 8 13 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 13 26 26 26 13 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 
hamburg_000000_081299,7 8 8 21 21 17 17 26 26 26 26 26 26 26 26 26 17 26 26 17 26 26 26 26 26 17 17 8 33 17 33 17 33 26 8 17 17 17 17 17 17 18 26 
bochum_000000_033531,7 12 8 8 26 21 17 17 17 17 17 8 17 26 26 17 17 26 17 26 26 17 17 17 26 26 17 26 26 17 17 17 17 13 17 17 17 17 
aachen_000173_000019,7 8 8 12 21 12 21 13 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 
weimar_000035_000019,7 21 8 8 8 8 21 17 33 33 17 17 33 33 
tubingen_000070_000019,7 17 8 21 17 17 8 17 17 21 21 8 17 17 17 17 21 17 17 17 26 26 26 17 17 17 26 26 17 21 17 21 17 21 17 21 21 21 17 17 17 21 21 21 17 26 17 21 17 17 21 17 17 8 17 33 
hamburg_000000_032906,7 8 8 21 17 17 33 17 17 17 26 26 13 26 13 33 26 17 26 17 33 33 
hamburg_000000_095561,7 21 21 17 17 26 26 17 17 17 17 17 17 17 17 8 17 33 17 17 17 17 17 8 21 26 26 17 26 26 26 26 33 17 17 17 8 17 17 21 17 26 26 8 17 17 17 17 
munster_000023_000019,7 8 21 17 21 8 17 17 17 17 17 26 26 26 26 26 26 8 33 26 26 33 8 17 17 17 17 33 33 17 33 33 33 33 
strasbourg_000001_052840,8 17 7 26 8 17 17 17 17 17 17 17 17 17 17 21 17 33 8 26 17 17 17 17 17 17 17 17 17 17 21 17 17 33 17 17 21 
aachen_000050_000019,7 8 21 12 8 8 8 8 21 17 17 21 26 17 17 33 17 17 17 17 17 33 26 26 17 17 26 26 26 26 26 17 17 26 17 17 17 17 17 26 26 26 26 21 
frankfurt_000001_032711,7 8 17 26 26 26 17 26 17 26 26 26 17 26 17 17 26 26 26 26 33 8 17 17 17 17 26 26 26 26 17 26 26 26 26 
jena_000065_000019,21 7 8 8 17 21 21 17 17 26 26 26 26 26 12 12 17 26 26 26 26 26 26 26 26 26 26 26 26 
monchengladbach_000000_024243,7 21 21 8 26 26 26 26 26 21 26 26 26 26 26 26 26 21 26 26 17 17 8 26 17 21 
aachen_000067_000019,7 17 8 21 26 26 26 26 26 26 17 17 17 17 21 21 21 17 26 21 21 17 21 8 26 26 26 26 26 26 17 26 26 26 26 26 26 26 17 26 26 26 26 26 8 8 26 8 33 17 26 17 17 17 17 17 17 17 26 17 33 17 26 17 
jena_000052_000019,7 8 8 17 17 26 26 17 17 17 8 17 17 33 21 17 17 17 8 17 21 33 
munster_000014_000019,7 26 21 26 26 17 17 21 17 17 8 26 26 26 26 17 21 26 26 17 17 26 26 26 26 26 8 21 17 26 8 26 26 17 26 26 26 26 26 8 17 26 26 
hamburg_000000_085982,7 8 8 8 17 17 17 12 21 26 17 17 17 17 17 26 26 26 17 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 
ulm_000084_000019,21 7 8 17 17 17 8 17 17 17 17 17 17 17 17 17 21 17 17 21 17 17 17 33 21 12 17 17 26 26 17 13 17 17 17 17 17 17 8 8 17 17 17 17 17 17 17 17 26 33 
weimar_000002_000019,7 8 8 26 26 26 26 26 26 21 17 17 17 17 21 21 12 13 17 33 33 21 17 17 17 21 26 17 17 26 26 17 26 26 26 
tubingen_000047_000019,7 21 17 8 26 21 21 17 17 26 17 8 12 21 17 17 21 13 17 26 26 26 17 17 33 33 33 21 
dusseldorf_000127_000019,7 8 21 13 17 26 17 21 26 26 26 26 26 26 21 21 26 26 26 26 26 21 21 26 26 26 
dusseldorf_000066_000019,7 21 21 17 17 17 26 26 26 26 21 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 8 17 12 
tubingen_000106_000019,7 8 13 21 26 26 26 26 26 26 26 26 26 26 26 26 26 17 26 26 13 26 8 26 26 26 18 17 17 
bochum_000000_021479,7 8 8 8 26 26 26 21 21 21 21 17 26 26 26 17 17 17 17 17 26 26 26 26 17 17 17 8 17 17 17 17 17 17 26 26 26 26 17 26 26 17 17 17 17 26 17 26 17 17 17 26 17 17 18 
bremen_000290_000019,7 8 8 26 8 8 21 26 17 26 17 17 17 17 17 17 17 17 17 33 26 17 26 17 17 17 17 17 17 17 17 13 13 17 13 17 
munster_000155_000019,7 21 8 17 21 33 33 17 17 17 17 17 17 17 17 26 26 8 21 12 17 17 17 17 8 33 17 26 33 33 33 17 33 33 
aachen_000126_000019,7 8 8 21 26 26 26 26 21 17 17 17 17 26 17 33 17 26 26 26 17 26 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 
frankfurt_000000_011007,7 8 8 8 21 12 26 17 17 17 17 17 17 17 18 17 21 12 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 12 21 21 13 12 17 17 17 17 17 17 17 17 17 17 17 26 26 17 26 17 17 17 17 
zurich_000098_000019,7 8 21 26 26 26 26 26 26 26 21 26 8 17 21 21 21 21 21 17 26 26 17 26 26 17 21 21 
frankfurt_000000_017476,7 21 26 26 26 26 17 8 26 8 17 17 17 8 17 8 17 17 17 17 8 26 26 17 17 17 26 26 8 17 17 17 26 
lindau_000002_000019,7 8 8 21 21 17 21 21 21 21 21 13 17 17 17 26 26 17 26 26 26 26 
aachen_000111_000019,7 8 8 17 17 21 33 17 17 17 26 8 17 17 17 26 33 17 17 17 17 21 17 21 26 26 17 17 17 
strasbourg_000001_033925,10 17 17 17 7 8 8 21 17 17 17 26 26 26 26 26 26 17 17 17 17 17 17 17 17 17 21 17 17 33 33 
munster_000162_000019,7 8 8 17 21 21 21 21 17 13 17 17 17 17 21 17 33 17 21 17 17 26 33 33 26 33 33 26 33 
dusseldorf_000051_000019,7 21 26 26 26 8 17 17 21 21 17 17 17 17 26 26 26 21 13 21 21 21 8 
tubingen_000131_000019,7 8 21 21 17 26 8 17 21 26 17 26 17 17 17 21 13 26 26 26 17 17 21 21 17 17 17 26 26 26 17 17 17 17 26 26 26 21 21 17 17 21 13 26 26 21 17 26 33 
monchengladbach_000000_020596,8 17 17 17 17 17 17 7 21 8 26 13 21 17 21 21 8 21 26 17 26 17 17 26 26 26 26 
aachen_000032_000019,7 8 8 21 17 17 13 12 17 17 17 21 21 21 17 17 17 17 17 21 26 26 13 26 26 17 21 17 13 12 12 17 17 17 17 17 17 17 17 17 33 
monchengladbach_000000_021663,7 8 21 17 17 21 17 17 17 8 12 21 21 21 26 26 12 26 26 21 17 21 17 17 21 21 12 17 17 21 
hamburg_000000_088054,7 8 8 26 26 26 26 21 17 17 21 26 26 26 26 17 26 26 26 26 26 26 17 26 26 26 26 26 26 26 17 17 33 17 17 21 17 17 26 26 26 26 26 17 21 17 33 17 33 17 17 17 21 
jena_000007_000019,21 21 21 21 21 17 17 12 21 21 21 17 8 26 26 17 17 26 17 26 26 26 26 26 7 8 8 17 26 26 26 26 17 26 26 17 26 26 
frankfurt_000001_030310,7 8 21 21 21 17 17 17 17 17 13 17 17 17 17 26 26 26 26 17 26 26 26 26 17 17 17 17 17 17 17 26 26 17 26 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 
cologne_000089_000019,7 17 26 26 26 26 26 26 26 26 26 26 26 26 17 26 21 17 17 26 8 26 17 17 17 17 17 17 17 33 26 8 17 33 26 17 8 33 33 33 17 17 33 
hamburg_000000_102379,17 7 17 17 17 17 17 8 17 17 21 21 8 21 21 17 17 12 13 8 21 13 17 13 12 17 17 17 17 17 17 17 17 17 17 21 12 17 17 17 17 13 26 17 26 17 
tubingen_000012_000019,7 21 21 21 21 21 13 26 17 26 26 26 17 26 21 17 26 26 21 21 21 17 17 21 8 21 26 17 21 21 21 21 17 21 26 21 17 8 17 26 26 21 
dusseldorf_000172_000019,7 8 8 21 17 17 17 21 17 21 26 17 26 26 26 21 26 26 26 26 21 17 17 17 17 17 17 17 17 17 17 21 17 21 26 8 17 17 17 17 17 21 17 26 26 
weimar_000057_000019,7 8 8 8 21 21 21 33 33 12 21 21 17 17 21 17 21 17 12 17 17 21 17 17 26 26 26 26 26 17 17 17 17 17 17 17 26 
tubingen_000025_000019,7 21 8 12 8 21 13 17 17 17 17 21 17 17 17 17 17 17 21 8 21 12 
dusseldorf_000145_000019,7 8 8 8 8 8 21 21 17 17 17 17 21 17 17 17 17 26 26 26 17 26 21 26 26 26 17 17 21 17 17 17 17 17 17 17 17 17 17 33 17 17 17 17 26 17 13 26 21 17 17 17 21 
weimar_000060_000019,7 8 8 21 21 17 17 17 17 17 17 21 13 13 12 17 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 
strasbourg_000000_014931,7 8 8 8 21 21 26 26 26 26 26 26 26 17 17 33 17 17 17 33 17 26 26 26 26 26 26 26 26 17 17 17 26 26 26 26 33 17 
munster_000076_000019,7 21 8 8 26 17 17 17 26 26 17 17 17 17 21 17 17 17 17 17 17 17 17 17 8 17 17 17 26 33 33 21 21 21 17 17 
strasbourg_000001_017844,21 7 8 8 21 12 21 21 21 17 21 17 13 17 12 13 12 26 26 26 26 17 17 26 
aachen_000005_000019,7 8 8 8 8 17 8 26 17 21 26 17 26 17 17 17 12 17 17 17 17 17 17 17 17 17 17 26 13 17 17 17 17 26 17 17 26 26 26 17 26 26 26 26 26 17 17 26 17 26 
stuttgart_000138_000019,21 21 21 17 7 8 17 26 26 26 26 26 26 26 17 21 13 13 17 33 
jena_000030_000019,21 21 21 21 21 13 12 12 13 17 17 26 7 17 8 17 17 26 
